supplier_id,timestamp,category,supplier_program,scope3_emissions,region,market_conditions,energy_mix,supplier_size,baseline_emissions,emission_factor,confidence_score
SUP-1173,2025-09-24,Cat1_Purchased_Goods,1,-68.7,APAC,0.34,0.32,medium,982.0,2.5,0.75
SUP-1174,2024-08-06,Cat1_Purchased_Goods,0,-10.8,NA,0.6,0.31,medium,864.0,2.5,0.77
SUP-1175,2025-10-20,Cat1_Purchased_Goods,0,-5.9,EU,0.75,0.47,small,255.0,2.5,0.68
SUP-1176,2024-12-07,Cat1_Purchased_Goods,0,13.3,NA,0.61,0.46,medium,839.0,2.5,0.82
SUP-1177,2024-02-20,Cat11_Use_of_Products,0,-15.5,APAC,0.58,0.15,small,371.0,1.8,0.89
SUP-1178,2024-09-07,Cat6_Business_Travel,1,-46.4,EU,0.95,0.5,small,578.0,0.255,0.75
SUP-1179,2024-01-02,Cat6_Business_Travel,0,2.4,EU,0.4,0.53,medium,539.0,0.255,0.87
SUP-1180,2024-09-16,Cat1_Purchased_Goods,0,14.0,EU,0.6,0.42,medium,564.0,2.5,0.83
SUP-1181,2025-12-14,Cat1_Purchased_Goods,1,-79.0,APAC,0.6,0.28,large,1095.0,2.5,0.83
SUP-1182,2025-02-07,Cat6_Business_Travel,0,13.8,NA,0.54,0.59,small,345.0,0.255,0.81
SUP-1183,2024-03-26,Cat4_Transport,1,-110.4,NA,0.68,0.58,large,1160.0,0.12,0.89
SUP-1184,2025-08-08,Cat1_Purchased_Goods,0,21.2,NA,0.47,0.27,medium,526.0,2.5,0.86
SUP-1185,2024-09-21,Cat4_Transport,1,-95.5,EMEA,0.44,0.41,large,808.0,0.12,0.89
SUP-1186,2024-01-26,Cat1_Purchased_Goods,1,-46.8,EMEA,0.45,0.25,medium,648.0,2.5,0.79
SUP-1187,2024-07-09,Cat11_Use_of_Products,1,-92.2,EU,0.71,0.36,medium,951.0,1.8,0.73
SUP-1188,2025-02-08,Cat1_Purchased_Goods,1,-104.5,NA,0.61,0.49,large,1194.0,2.5,0.83
SUP-1189,2024-12-13,Cat11_Use_of_Products,0,-15.9,EMEA,0.49,0.32,small,320.0,1.8,0.79
SUP-1190,2024-11-29,Cat11_Use_of_Products,1,-117.1,EMEA,0.52,0.33,large,1154.0,1.8,0.9
SUP-1191,2024-02-18,Cat1_Purchased_Goods,0,3.4,APAC,0.52,0.18,medium,797.0,2.5,0.84
SUP-1192,2025-03-07,Cat1_Purchased_Goods,0,8.0,APAC,0.76,0.32,medium,896.0,2.5,0.72
SUP-1193,2025-12-19,Cat1_Purchased_Goods,0,25.6,APAC,0.45,0.31,medium,633.0,2.5,0.66
SUP-1194,2025-08-02,Cat11_Use_of_Products,0,3.2,EMEA,0.38,0.36,small,281.0,1.8,0.73
SUP-1195,2025-04-27,Cat1_Purchased_Goods,0,5.3,EU,0.57,0.43,small,519.0,2.5,0.69
SUP-1196,2025-11-26,Cat4_Transport,0,26.3,LATAM,0.81,0.47,small,425.0,0.12,0.68
SUP-1197,2024-02-26,Cat6_Business_Travel,0,6.7,EU,0.35,0.37,medium,816.0,0.255,0.84
SUP-1198,2025-05-31,Cat11_Use_of_Products,0,-7.0,LATAM,0.76,0.31,small,337.0,1.8,0.6
SUP-1199,2024-10-19,Cat1_Purchased_Goods,1,-92.4,NA,0.6,0.12,medium,717.0,2.5,0.86
SUP-1200,2024-12-28,Cat6_Business_Travel,1,-159.6,EU,0.53,0.22,large,1035.0,0.255,0.85
SUP-1201,2024-06-04,Cat11_Use_of_Products,0,14.4,EU,0.68,0.25,small,554.0,1.8,0.79
SUP-1202,2024-11-04,Cat1_Purchased_Goods,0,-3.3,NA,0.63,0.44,large,1173.0,2.5,0.94
SUP-1203,2024-05-02,Cat1_Purchased_Goods,1,-77.5,NA,0.61,0.14,medium,842.0,2.5,0.9
SUP-1204,2024-03-22,Cat1_Purchased_Goods,0,-5.5,EU,0.59,0.52,small,356.0,2.5,0.91
SUP-1205,2024-01-31,Cat1_Purchased_Goods,1,-83.1,EU,0.65,0.45,medium,842.0,2.5,0.9
SUP-1206,2024-03-28,Cat11_Use_of_Products,1,-134.5,NA,0.64,0.2,large,942.0,1.8,0.97
SUP-1207,2024-05-15,Cat1_Purchased_Goods,1,-84.2,EMEA,0.63,0.16,medium,787.0,2.5,0.84
SUP-1208,2024-11-06,Cat1_Purchased_Goods,0,5.6,APAC,0.61,0.4,medium,477.0,2.5,0.88
SUP-1209,2024-08-08,Cat1_Purchased_Goods,0,-5.6,EMEA,0.4,0.33,medium,1024.0,2.5,0.82
SUP-1210,2024-05-16,Cat4_Transport,1,-73.2,APAC,0.79,0.06,large,931.0,0.12,0.89
SUP-1211,2024-02-10,Cat4_Transport,1,-88.8,APAC,0.77,0.41,large,1002.0,0.12,0.94
SUP-1212,2024-04-07,Cat1_Purchased_Goods,1,-52.2,LATAM,0.88,0.48,small,501.0,2.5,0.78
SUP-1213,2024-06-06,Cat11_Use_of_Products,0,-9.1,NA,0.43,0.44,large,678.0,1.8,0.91
SUP-1214,2025-03-04,Cat1_Purchased_Goods,0,9.8,NA,0.66,0.39,medium,536.0,2.5,0.78
SUP-1215,2024-12-26,Cat4_Transport,1,-49.5,APAC,0.79,0.33,medium,792.0,0.12,0.75
SUP-1216,2024-01-17,Cat1_Purchased_Goods,1,-68.7,NA,0.66,0.33,medium,533.0,2.5,0.91
SUP-1217,2024-02-19,Cat4_Transport,0,33.5,NA,0.71,0.17,medium,507.0,0.12,0.81
SUP-1218,2024-04-07,Cat1_Purchased_Goods,1,-94.9,APAC,0.59,0.32,large,979.0,2.5,0.96
SUP-1219,2025-10-14,Cat6_Business_Travel,0,-3.2,EU,0.39,0.48,small,454.0,0.255,0.58
SUP-1220,2024-04-19,Cat6_Business_Travel,0,-3.4,EMEA,0.77,0.52,medium,670.0,0.255,0.81
SUP-1221,2024-12-06,Cat6_Business_Travel,0,6.6,LATAM,0.59,0.1,medium,811.0,0.255,0.82
SUP-1222,2025-10-12,Cat1_Purchased_Goods,1,-120.0,EU,0.49,0.56,large,1295.0,2.5,0.77
SUP-1223,2025-08-26,Cat11_Use_of_Products,0,8.2,APAC,0.37,0.07,medium,789.0,1.8,0.71
SUP-1224,2024-03-22,Cat6_Business_Travel,1,-112.0,NA,0.57,0.35,large,1119.0,0.255,0.92
SUP-1225,2024-03-11,Cat6_Business_Travel,0,7.6,NA,0.8,0.3,medium,471.0,0.255,0.87
SUP-1226,2024-07-02,Cat1_Purchased_Goods,0,-18.0,APAC,0.64,0.36,small,611.0,2.5,0.73
SUP-1227,2025-06-14,Cat1_Purchased_Goods,1,-120.4,EMEA,0.62,0.4,large,1464.0,2.5,0.82
SUP-1228,2024-11-13,Cat1_Purchased_Goods,0,-11.1,EMEA,0.32,0.27,medium,644.0,2.5,0.75
SUP-1229,2024-04-30,Cat11_Use_of_Products,0,-0.3,NA,0.72,0.39,small,531.0,1.8,0.85
SUP-1230,2025-10-18,Cat11_Use_of_Products,0,0.1,APAC,0.81,0.24,medium,951.0,1.8,0.67
SUP-1231,2024-12-29,Cat1_Purchased_Goods,0,6.5,NA,0.69,0.34,medium,869.0,2.5,0.85
SUP-1232,2024-12-08,Cat1_Purchased_Goods,0,-0.4,APAC,0.65,0.42,medium,826.0,2.5,0.77
SUP-1233,2024-10-23,Cat1_Purchased_Goods,0,2.1,EU,0.53,0.27,small,141.0,2.5,0.83
SUP-1234,2024-04-27,Cat1_Purchased_Goods,0,7.0,APAC,0.52,0.13,medium,725.0,2.5,0.9
SUP-1235,2024-08-24,Cat1_Purchased_Goods,0,-4.0,NA,0.83,0.1,medium,582.0,2.5,0.79
SUP-1236,2025-04-20,Cat11_Use_of_Products,0,20.4,APAC,0.5,0.28,large,895.0,1.8,0.86
SUP-1237,2025-08-22,Cat11_Use_of_Products,1,-134.9,EU,0.58,0.44,large,1261.0,1.8,0.89
SUP-1238,2025-12-24,Cat1_Purchased_Goods,0,-6.5,APAC,0.43,0.24,medium,803.0,2.5,0.65
SUP-1239,2025-03-21,Cat4_Transport,1,-43.9,APAC,0.52,0.48,medium,633.0,0.12,0.8
SUP-1240,2024-01-29,Cat1_Purchased_Goods,0,-13.2,APAC,0.68,0.26,medium,640.0,2.5,0.88
SUP-1241,2025-06-03,Cat11_Use_of_Products,1,-57.2,LATAM,0.46,0.34,large,1083.0,1.8,0.8
SUP-1242,2025-10-20,Cat1_Purchased_Goods,1,-39.2,APAC,0.2,0.23,medium,518.0,2.5,0.67
SUP-1243,2025-04-26,Cat1_Purchased_Goods,0,24.0,EU,0.53,0.41,large,1105.0,2.5,0.88
SUP-1244,2025-07-08,Cat1_Purchased_Goods,1,-119.1,APAC,0.6,0.12,large,1210.0,2.5,0.79
SUP-1245,2025-03-11,Cat4_Transport,0,-3.9,NA,0.48,0.44,small,300.0,0.12,0.71
SUP-1246,2024-03-28,Cat1_Purchased_Goods,1,-68.2,EMEA,0.55,0.22,medium,640.0,2.5,0.91
SUP-1247,2024-11-12,Cat11_Use_of_Products,1,-39.2,APAC,0.4,0.42,medium,560.0,1.8,0.7
SUP-1248,2025-04-26,Cat1_Purchased_Goods,0,8.9,EU,0.72,0.4,small,128.0,2.5,0.73
SUP-1249,2025-05-03,Cat1_Purchased_Goods,1,-84.8,EU,0.59,0.59,medium,651.0,2.5,0.88
SUP-1250,2024-01-04,Cat1_Purchased_Goods,1,-39.0,EMEA,0.42,0.39,small,274.0,2.5,0.78
SUP-1251,2025-03-05,Cat6_Business_Travel,0,-7.2,NA,0.63,0.31,small,245.0,0.255,0.72
SUP-1252,2025-04-12,Cat4_Transport,1,-26.7,EMEA,0.48,0.48,small,304.0,0.12,0.73
SUP-1253,2025-01-27,Cat1_Purchased_Goods,0,10.8,EU,0.5,0.41,medium,631.0,2.5,0.74
SUP-1254,2024-07-04,Cat6_Business_Travel,1,-79.5,NA,0.59,0.54,medium,690.0,0.255,0.83
SUP-1255,2024-04-27,Cat11_Use_of_Products,0,-9.1,EMEA,0.95,0.45,small,397.0,1.8,0.74
SUP-1256,2024-10-09,Cat6_Business_Travel,1,-55.9,LATAM,0.44,0.21,medium,705.0,0.255,0.83
SUP-1257,2025-04-13,Cat11_Use_of_Products,1,-144.9,EU,0.51,0.52,large,989.0,1.8,0.85
SUP-1258,2024-06-16,Cat4_Transport,0,0.6,EMEA,0.44,0.43,medium,532.0,0.12,0.89
SUP-1259,2024-02-27,Cat1_Purchased_Goods,0,-16.2,EMEA,0.7,0.67,small,491.0,2.5,0.84
SUP-1260,2024-02-21,Cat6_Business_Travel,1,-54.7,APAC,0.7,0.5,medium,697.0,0.255,0.9
SUP-1261,2024-09-29,Cat6_Business_Travel,0,4.6,EU,0.69,0.51,small,374.0,0.255,0.82
SUP-1262,2025-02-20,Cat1_Purchased_Goods,0,-4.7,EU,0.55,0.46,medium,536.0,2.5,0.79
SUP-1263,2024-09-14,Cat1_Purchased_Goods,1,-36.3,APAC,0.7,0.45,medium,973.0,2.5,0.84
SUP-1264,2025-02-04,Cat4_Transport,1,-97.1,APAC,0.54,0.09,large,1011.0,0.12,0.77
SUP-1265,2024-09-28,Cat1_Purchased_Goods,0,12.3,EU,0.55,0.55,medium,869.0,2.5,0.83
SUP-1266,2025-08-11,Cat1_Purchased_Goods,0,-26.5,EU,0.49,0.58,small,300.0,2.5,0.7
SUP-1267,2025-08-19,Cat1_Purchased_Goods,1,-39.9,NA,0.4,0.61,medium,588.0,2.5,0.78
SUP-1268,2025-12-09,Cat4_Transport,0,9.5,APAC,0.64,0.18,small,455.0,0.12,0.68
SUP-1269,2024-08-03,Cat4_Transport,0,15.4,EU,0.77,0.59,large,1073.0,0.12,0.83
SUP-1270,2024-03-17,Cat1_Purchased_Goods,0,5.1,EU,0.55,0.55,medium,841.0,2.5,0.96
SUP-1271,2025-09-21,Cat4_Transport,0,3.7,APAC,0.73,0.33,small,312.0,0.12,0.7
SUP-1272,2025-11-08,Cat4_Transport,0,-3.9,NA,0.61,0.57,small,487.0,0.12,0.73
SUP-1273,2025-11-08,Cat6_Business_Travel,0,1.0,APAC,0.57,0.14,medium,518.0,0.255,0.78
SUP-1274,2024-08-27,Cat11_Use_of_Products,0,6.8,NA,0.36,0.5,medium,380.0,1.8,0.82
SUP-1275,2025-02-24,Cat1_Purchased_Goods,1,-70.3,EU,0.73,0.66,medium,575.0,2.5,0.85
SUP-1276,2024-05-05,Cat11_Use_of_Products,1,-26.6,APAC,0.3,0.21,small,694.0,1.8,0.68
SUP-1277,2025-11-10,Cat4_Transport,1,-131.1,NA,0.42,0.21,large,1050.0,0.12,0.87
SUP-1278,2025-07-30,Cat1_Purchased_Goods,1,-73.6,LATAM,0.4,0.2,large,1071.0,2.5,0.81
SUP-1279,2024-03-28,Cat1_Purchased_Goods,0,4.3,APAC,0.95,0.05,medium,708.0,2.5,0.83
SUP-1280,2025-08-12,Cat1_Purchased_Goods,1,-123.3,NA,0.47,0.22,large,1291.0,2.5,0.67
SUP-1281,2024-10-06,Cat1_Purchased_Goods,0,3.1,APAC,0.52,0.23,small,328.0,2.5,0.77
SUP-1282,2025-09-15,Cat1_Purchased_Goods,0,3.4,APAC,0.57,0.45,medium,479.0,2.5,0.72
SUP-1283,2025-09-01,Cat1_Purchased_Goods,0,20.4,APAC,0.63,0.2,medium,575.0,2.5,0.72
SUP-1284,2025-09-04,Cat4_Transport,0,3.0,APAC,0.74,0.24,medium,509.0,0.12,0.73
SUP-1285,2024-03-13,Cat11_Use_of_Products,0,16.5,LATAM,0.67,0.42,medium,850.0,1.8,0.94
SUP-1286,2024-10-03,Cat4_Transport,0,3.8,APAC,0.56,0.24,small,109.0,0.12,0.84
SUP-1287,2025-04-18,Cat4_Transport,1,-57.0,EMEA,0.58,0.32,medium,782.0,0.12,0.78
SUP-1288,2024-10-12,Cat6_Business_Travel,1,-90.3,APAC,0.44,0.47,large,1098.0,0.255,0.92
SUP-1289,2025-08-31,Cat4_Transport,0,11.0,APAC,0.64,0.3,medium,933.0,0.12,0.82
SUP-1290,2025-08-02,Cat6_Business_Travel,0,-7.5,NA,0.75,0.37,medium,709.0,0.255,0.76
SUP-1291,2024-03-01,Cat4_Transport,0,-6.2,EMEA,0.95,0.53,medium,869.0,0.12,0.85
SUP-1292,2024-06-30,Cat11_Use_of_Products,0,3.0,EMEA,0.33,0.41,large,1111.0,1.8,0.85
SUP-1293,2024-07-18,Cat6_Business_Travel,0,1.0,EU,0.79,0.44,small,571.0,0.255,0.8
SUP-1294,2024-09-08,Cat1_Purchased_Goods,0,4.9,NA,0.65,0.28,large,1365.0,2.5,0.86
SUP-1295,2025-10-27,Cat1_Purchased_Goods,1,-51.2,APAC,0.43,0.19,medium,385.0,2.5,0.65
SUP-1296,2024-10-23,Cat1_Purchased_Goods,1,-120.3,EU,0.44,0.48,large,1132.0,2.5,0.83
SUP-1297,2024-03-05,Cat6_Business_Travel,1,-81.9,EU,0.66,0.33,medium,502.0,0.255,0.82
SUP-1298,2024-03-20,Cat1_Purchased_Goods,0,-10.3,EU,0.49,0.65,small,285.0,2.5,0.86
SUP-1299,2024-12-05,Cat1_Purchased_Goods,0,18.3,EMEA,0.78,0.29,medium,839.0,2.5,0.77
SUP-1300,2024-08-09,Cat1_Purchased_Goods,1,-66.7,EMEA,0.53,0.31,medium,579.0,2.5,0.85
SUP-1301,2024-04-25,Cat1_Purchased_Goods,0,2.8,NA,0.55,0.32,medium,776.0,2.5,0.82
SUP-1302,2024-08-26,Cat6_Business_Travel,1,-50.7,LATAM,0.37,0.25,medium,780.0,0.255,0.82
SUP-1303,2024-05-07,Cat4_Transport,0,12.6,EMEA,0.66,0.43,small,574.0,0.12,0.83
SUP-1304,2024-02-01,Cat4_Transport,1,-103.1,EU,0.6,0.53,large,895.0,0.12,0.98
SUP-1305,2025-01-25,Cat1_Purchased_Goods,0,2.2,LATAM,0.61,0.58,medium,445.0,2.5,0.8
SUP-1306,2025-04-09,Cat1_Purchased_Goods,0,-4.2,APAC,0.57,0.28,small,248.0,2.5,0.73
SUP-1307,2025-06-24,Cat4_Transport,0,30.3,EU,0.71,0.62,medium,748.0,0.12,0.79
SUP-1308,2024-06-22,Cat1_Purchased_Goods,0,-13.8,APAC,0.28,0.25,small,365.0,2.5,0.64
SUP-1309,2024-07-24,Cat6_Business_Travel,1,-72.8,EMEA,0.9,0.26,medium,609.0,0.255,0.71
SUP-1310,2025-03-22,Cat1_Purchased_Goods,0,9.6,LATAM,0.43,0.17,medium,702.0,2.5,0.65
SUP-1311,2024-05-12,Cat6_Business_Travel,0,11.0,EU,0.69,0.42,medium,831.0,0.255,0.85
SUP-1312,2025-02-22,Cat4_Transport,1,-78.0,EU,0.63,0.41,medium,625.0,0.12,0.82
SUP-1313,2025-11-22,Cat11_Use_of_Products,1,-105.0,APAC,0.52,0.29,large,1251.0,1.8,0.73
SUP-1314,2025-05-02,Cat1_Purchased_Goods,0,15.0,EU,0.62,0.61,medium,754.0,2.5,0.8
SUP-1315,2024-01-08,Cat1_Purchased_Goods,1,-93.5,EMEA,0.55,0.39,large,1074.0,2.5,0.94
SUP-1316,2024-11-18,Cat1_Purchased_Goods,1,-134.3,EMEA,0.77,0.28,large,961.0,2.5,0.98
SUP-1317,2024-04-01,Cat4_Transport,1,-65.7,LATAM,0.83,0.29,medium,772.0,0.12,0.87
SUP-1318,2025-07-02,Cat6_Business_Travel,1,-105.0,NA,0.33,0.3,large,1067.0,0.255,0.83
SUP-1319,2025-10-09,Cat1_Purchased_Goods,1,-57.2,APAC,0.69,0.3,medium,819.0,2.5,0.62
SUP-1320,2024-09-18,Cat11_Use_of_Products,1,-79.1,NA,0.81,0.22,medium,784.0,1.8,0.75
SUP-1321,2025-08-23,Cat11_Use_of_Products,0,-10.6,NA,0.78,0.36,small,531.0,1.8,0.69
SUP-1322,2025-02-05,Cat1_Purchased_Goods,0,5.5,EU,0.57,0.53,small,563.0,2.5,0.82
SUP-1323,2025-04-12,Cat1_Purchased_Goods,1,-110.2,EMEA,0.55,0.32,large,1293.0,2.5,0.87
SUP-1324,2025-07-13,Cat4_Transport,1,-129.6,EU,0.6,0.6,large,1061.0,0.12,0.82
SUP-1325,2024-06-11,Cat11_Use_of_Products,1,-68.2,NA,0.8,0.05,medium,797.0,1.8,0.77
SUP-1326,2024-06-25,Cat6_Business_Travel,0,3.9,NA,0.71,0.15,small,133.0,0.255,0.74
SUP-1327,2024-05-24,Cat6_Business_Travel,1,-86.3,APAC,0.79,0.31,large,980.0,0.255,0.93
SUP-1328,2025-08-14,Cat11_Use_of_Products,1,-27.9,NA,0.48,0.39,small,352.0,1.8,0.7
SUP-1329,2025-06-10,Cat6_Business_Travel,1,-132.8,EMEA,0.66,0.11,large,1035.0,0.255,0.84
SUP-1330,2024-03-23,Cat11_Use_of_Products,1,-73.0,NA,0.56,0.42,medium,728.0,1.8,0.89
SUP-1331,2024-03-15,Cat1_Purchased_Goods,0,26.1,EU,0.78,0.36,large,1262.0,2.5,0.88
SUP-1332,2024-03-02,Cat1_Purchased_Goods,0,-1.8,LATAM,0.54,0.15,medium,588.0,2.5,0.98
SUP-1333,2025-08-03,Cat1_Purchased_Goods,0,19.9,APAC,0.79,0.2,medium,894.0,2.5,0.77
SUP-1334,2025-03-31,Cat1_Purchased_Goods,1,-64.7,NA,0.44,0.25,medium,618.0,2.5,0.79
SUP-1335,2024-06-28,Cat11_Use_of_Products,1,-53.3,APAC,0.67,0.49,medium,673.0,1.8,0.9
SUP-1336,2024-06-25,Cat11_Use_of_Products,0,26.3,NA,0.54,0.16,medium,791.0,1.8,0.84
SUP-1337,2024-11-21,Cat6_Business_Travel,1,-145.7,EU,0.33,0.45,large,1209.0,0.255,0.8
SUP-1338,2024-10-04,Cat4_Transport,0,5.5,EMEA,0.76,0.5,medium,688.0,0.12,0.87
SUP-1339,2025-01-05,Cat1_Purchased_Goods,0,36.2,APAC,0.69,0.23,medium,690.0,2.5,0.89
SUP-1340,2025-07-24,Cat4_Transport,1,-56.3,APAC,0.4,0.34,medium,727.0,0.12,0.76
SUP-1341,2025-05-10,Cat1_Purchased_Goods,0,-5.7,APAC,0.46,0.29,small,220.0,2.5,0.73
SUP-1342,2025-01-29,Cat4_Transport,1,-25.3,APAC,0.3,0.05,small,120.0,0.12,0.65
SUP-1343,2024-06-12,Cat4_Transport,0,29.7,EU,0.55,0.53,medium,556.0,0.12,0.84
SUP-1344,2025-06-02,Cat4_Transport,1,-86.2,NA,0.53,0.29,medium,923.0,0.12,0.72
SUP-1345,2025-01-02,Cat11_Use_of_Products,0,7.5,NA,0.44,0.27,medium,602.0,1.8,0.78
SUP-1346,2025-07-15,Cat4_Transport,1,-104.1,NA,0.69,0.48,large,924.0,0.12,0.74
SUP-1347,2024-02-22,Cat1_Purchased_Goods,1,-63.4,APAC,0.47,0.46,medium,557.0,2.5,0.86
SUP-1348,2024-01-21,Cat11_Use_of_Products,0,2.6,NA,0.53,0.32,small,478.0,1.8,0.76
SUP-1349,2024-09-01,Cat4_Transport,1,-59.9,APAC,0.58,0.37,medium,858.0,0.12,0.95
SUP-1350,2024-12-17,Cat4_Transport,0,-7.6,EU,0.57,0.53,small,240.0,0.12,0.8
SUP-1351,2024-06-06,Cat11_Use_of_Products,0,-6.2,APAC,0.66,0.22,small,100.0,1.8,0.85
SUP-1352,2025-02-04,Cat4_Transport,0,15.5,NA,0.64,0.36,medium,762.0,0.12,0.83
SUP-1353,2024-08-01,Cat4_Transport,0,6.1,EU,0.73,0.47,small,385.0,0.12,0.82
SUP-1354,2024-05-25,Cat1_Purchased_Goods,1,-86.2,LATAM,0.84,0.26,large,1086.0,2.5,0.87
SUP-1355,2025-11-28,Cat1_Purchased_Goods,1,-71.3,NA,0.88,0.26,medium,608.0,2.5,0.73
SUP-1356,2025-08-17,Cat1_Purchased_Goods,1,-33.6,LATAM,0.73,0.32,medium,348.0,2.5,0.81
SUP-1357,2024-06-09,Cat11_Use_of_Products,1,-65.7,NA,0.38,0.35,medium,701.0,1.8,0.8
SUP-1358,2025-04-29,Cat1_Purchased_Goods,0,11.1,NA,0.24,0.71,small,666.0,2.5,0.64
SUP-1359,2024-05-31,Cat11_Use_of_Products,1,-80.7,APAC,0.38,0.3,large,961.0,1.8,0.94
SUP-1360,2024-10-17,Cat1_Purchased_Goods,1,-164.2,EU,0.54,0.25,large,1343.0,2.5,0.88
SUP-1361,2025-09-23,Cat6_Business_Travel,1,-53.6,LATAM,0.69,0.18,medium,688.0,0.255,0.76
SUP-1362,2025-07-05,Cat4_Transport,0,-8.0,NA,0.58,0.55,small,424.0,0.12,0.77
SUP-1363,2024-04-11,Cat11_Use_of_Products,1,-71.9,NA,0.75,0.06,medium,743.0,1.8,0.81
SUP-1364,2024-03-26,Cat4_Transport,0,-6.8,APAC,0.71,0.51,small,576.0,0.12,0.88
SUP-1365,2025-05-28,Cat1_Purchased_Goods,1,-47.8,NA,0.57,0.31,small,378.0,2.5,0.76
SUP-1366,2025-04-25,Cat1_Purchased_Goods,1,-76.1,NA,0.8,0.26,medium,535.0,2.5,0.77
SUP-1367,2024-01-08,Cat1_Purchased_Goods,0,10.9,NA,0.64,0.23,small,547.0,2.5,0.79
SUP-1368,2025-09-21,Cat1_Purchased_Goods,0,0.9,APAC,0.62,0.11,medium,720.0,2.5,0.78
SUP-1369,2024-11-15,Cat1_Purchased_Goods,0,10.9,NA,0.72,0.45,medium,469.0,2.5,0.86
SUP-1370,2025-04-02,Cat4_Transport,1,-83.2,EU,0.52,0.3,medium,702.0,0.12,0.77
SUP-1371,2024-04-12,Cat4_Transport,0,-14.4,APAC,0.81,0.1,medium,1027.0,0.12,0.8
SUP-1372,2024-01-14,Cat11_Use_of_Products,0,13.1,LATAM,0.85,0.42,medium,604.0,1.8,0.87
SUP-1373,2024-06-18,Cat4_Transport,0,-7.3,EMEA,0.43,0.45,small,303.0,0.12,0.73
SUP-1374,2025-11-01,Cat1_Purchased_Goods,0,22.2,NA,0.44,0.27,medium,689.0,2.5,0.64
SUP-1375,2025-04-23,Cat1_Purchased_Goods,1,-74.0,EU,0.6,0.45,medium,522.0,2.5,0.71
SUP-1376,2024-08-11,Cat6_Business_Travel,0,25.4,EU,0.6,0.35,small,357.0,0.255,0.83
SUP-1377,2025-01-17,Cat1_Purchased_Goods,0,-17.5,EU,0.68,0.52,medium,482.0,2.5,0.85
SUP-1378,2025-08-21,Cat4_Transport,0,1.1,APAC,0.56,0.05,medium,501.0,0.12,0.74
SUP-1379,2025-08-10,Cat11_Use_of_Products,0,-0.7,EMEA,0.61,0.27,medium,756.0,1.8,0.71
SUP-1380,2025-01-15,Cat11_Use_of_Products,1,-60.8,APAC,0.59,0.25,medium,773.0,1.8,0.96
SUP-1381,2024-08-19,Cat1_Purchased_Goods,1,-76.8,EU,0.36,0.69,medium,886.0,2.5,0.81
SUP-1382,2025-01-13,Cat4_Transport,0,-5.4,EMEA,0.67,0.3,medium,680.0,0.12,0.86
SUP-1383,2024-06-22,Cat1_Purchased_Goods,1,-90.3,EMEA,0.68,0.49,large,863.0,2.5,0.97
SUP-1384,2025-01-28,Cat1_Purchased_Goods,1,-49.2,EMEA,0.56,0.3,medium,723.0,2.5,0.85
SUP-1385,2024-06-04,Cat1_Purchased_Goods,1,-76.1,EU,0.73,0.27,medium,596.0,2.5,0.74
SUP-1386,2025-07-11,Cat11_Use_of_Products,1,-42.0,APAC,0.53,0.38,medium,853.0,1.8,0.78
SUP-1387,2025-11-16,Cat11_Use_of_Products,0,-18.8,EMEA,0.76,0.18,medium,722.0,1.8,0.75
SUP-1388,2024-07-04,Cat11_Use_of_Products,0,-6.9,EMEA,0.68,0.44,small,272.0,1.8,0.84
SUP-1389,2025-09-16,Cat11_Use_of_Products,1,-161.4,EU,0.61,0.4,large,1221.0,1.8,0.76
SUP-1390,2025-06-20,Cat6_Business_Travel,0,5.2,EMEA,0.61,0.25,medium,889.0,0.255,0.72
SUP-1391,2025-05-04,Cat1_Purchased_Goods,1,-91.0,APAC,0.38,0.29,large,994.0,2.5,0.78
SUP-1392,2025-10-14,Cat11_Use_of_Products,0,34.2,EU,0.62,0.48,medium,478.0,1.8,0.86
SUP-1393,2024-09-10,Cat1_Purchased_Goods,0,7.5,EMEA,0.47,0.43,large,1062.0,2.5,0.82
SUP-1394,2024-10-30,Cat4_Transport,0,20.6,NA,0.32,0.48,large,890.0,0.12,0.86
SUP-1395,2025-01-13,Cat1_Purchased_Goods,0,-5.5,LATAM,0.82,0.13,medium,946.0,2.5,0.75
SUP-1396,2024-06-23,Cat1_Purchased_Goods,0,-0.1,NA,0.82,0.31,small,390.0,2.5,0.8
SUP-1397,2024-06-09,Cat1_Purchased_Goods,1,-116.4,NA,0.28,0.41,large,1271.0,2.5,0.82
SUP-1398,2024-04-03,Cat1_Purchased_Goods,0,-4.9,APAC,0.23,0.09,large,1035.0,2.5,0.89
SUP-1399,2025-09-19,Cat1_Purchased_Goods,0,-17.0,APAC,0.7,0.28,small,257.0,2.5,0.63
SUP-1400,2024-09-07,Cat1_Purchased_Goods,1,-64.6,EU,0.61,0.75,medium,689.0,2.5,0.84
SUP-1401,2024-12-14,Cat1_Purchased_Goods,0,-5.6,EMEA,0.6,0.38,small,100.0,2.5,0.76
SUP-1402,2025-07-07,Cat6_Business_Travel,0,14.6,EMEA,0.57,0.43,medium,814.0,0.255,0.85
SUP-1403,2025-01-09,Cat1_Purchased_Goods,1,-42.1,LATAM,0.66,0.56,medium,463.0,2.5,0.86
SUP-1404,2025-04-20,Cat4_Transport,0,14.3,EMEA,0.41,0.47,small,476.0,0.12,0.77
SUP-1405,2025-04-01,Cat6_Business_Travel,1,-34.8,APAC,0.49,0.52,medium,537.0,0.255,0.71
